fips_10,date,count
TU,20140730,1055
TU,20140731,928
TV,20140703,23
TV,20140706,1
TV,20140709,7
TV,20140710,2
TV,20140711,9
TV,20140712,5
TV,20140713,2
TV,20140716,1
TV,20140717,3
TV,20140721,15
TV,20140727,2
TV,20140729,6
TV,20140731,8
TW,20140701,309
TW,20140702,298
TW,20140703,239
TW,20140704,210
TW,20140705,165
TW,20140706,132
TW,20140707,284
TW,20140708,329
TW,20140709,232
TW,20140710,378
TW,20140711,260
TW,20140712,142
TW,20140713,180
TW,20140714,246
TW,20140715,276
TW,20140716,273
TW,20140717,166
TW,20140718,187
TW,20140719,99
TW,20140720,125
TW,20140721,248
TW,20140722,272
TW,20140723,824
TW,20140724,775
TW,20140725,524
TW,20140726,236
TW,20140727,171
TW,20140728,310
TW,20140729,363
TW,20140730,244
TW,20140731,442
TX,20140701,53
TX,20140702,64
TX,20140703,78
TX,20140704,41
TX,20140705,30
TX,20140706,37
TX,20140707,47
TX,20140708,75
TX,20140709,104
TX,20140710,133
TX,20140711,118
TX,20140712,56
TX,20140713,21
TX,20140714,53
TX,20140715,57
TX,20140716,40
TX,20140717,31
TX,20140718,82
TX,20140719,68
TX,20140720,26
TX,20140721,40
TX,20140722,39
TX,20140723,117
TX,20140724,57
TX,20140725,59
TX,20140726,38
TX,20140727,15
TX,20140728,35
TX,20140729,219
TX,20140730,19
TX,20140731,30
TZ,20140701,173
TZ,20140702,138
TZ,20140703,148
TZ,20140704,179
TZ,20140705,33
TZ,20140706,56
TZ,20140707,216
TZ,20140708,186
TZ,20140709,138
TZ,20140710,141
TZ,20140711,293
TZ,20140712,57
TZ,20140713,65
TZ,20140714,171
TZ,20140715,107
TZ,20140716,97
TZ,20140717,124
TZ,20140718,141
TZ,20140719,64
TZ,20140720,86
TZ,20140721,191
TZ,20140722,124
TZ,20140723,111
TZ,20140724,172
TZ,20140725,142
TZ,20140726,38
TZ,20140727,47
TZ,20140728,82
TZ,20140729,106
TZ,20140730,104
TZ,20140731,87
UG,20140701,386
UG,20140702,475
UG,20140703,505
UG,20140704,405
UG,20140705,197
UG,20140706,477
UG,20140707,601
UG,20140708,541
UG,20140709,476
UG,20140710,302
UG,20140711,460
UG,20140712,185
UG,20140713,229
UG,20140714,357
UG,20140715,305
UG,20140716,291
UG,20140717,364
UG,20140718,462
UG,20140719,224
UG,20140720,289
UG,20140721,496
UG,20140722,375
UG,20140723,374
UG,20140724,940
UG,20140725,301
UG,20140726,127
UG,20140727,219
UG,20140728,417
UG,20140729,251
UG,20140730,333
UG,20140731,276
UK,20140701,4712
UK,20140702,4383
UK,20140703,5011
UK,20140704,4709
UK,20140705,2543
UK,20140706,2771
UK,20140707,5422
UK,20140708,4868
UK,20140709,4791
UK,20140710,4797
UK,20140711,13831
UK,20140712,3155
UK,20140713,3282
UK,20140714,4917
UK,20140715,6127
UK,20140716,5665
UK,20140717,6062
UK,20140718,4849
UK,20140719,2758
UK,20140720,2765
UK,20140721,4844
UK,20140722,4931
UK,20140723,4839
UK,20140724,4851
UK,20140725,4184
UK,20140726,3074
UK,20140727,2676
UK,20140728,4022
UK,20140729,4247
UK,20140730,4425
UK,20140731,4660
UP,20140701,3049
UP,20140702,2548
UP,20140703,2622
UP,20140704,2398
UP,20140705,1699
UP,20140706,1617
UP,20140707,2658
UP,20140708,2397
UP,20140709,2300
UP,20140710,2229
UP,20140711,3965
UP,20140712,1254
UP,20140713,1026
UP,20140714,2175
UP,20140715,1951
UP,20140716,2547
UP,20140717,7931
UP,20140718,11863
UP,20140719,5909
UP,20140720,5054
UP,20140721,6304
UP,20140722,5502
UP,20140723,5345
UP,20140724,4156
UP,20140725,4133
UP,20140726,2844
UP,20140727,2648
UP,20140728,3317
UP,20140729,3016
UP,20140730,2859
UP,20140731,2863
US,20140701,44378
US,20140702,45411
US,20140703,44459
US,20140704,29772
US,20140705,20856
US,20140706,24648
US,20140707,45485
US,20140708,46015
US,20140709,50440
US,20140710,54007
US,20140711,67195
US,20140712,31494
US,20140713,28843
US,20140714,47822
US,20140715,51777
US,20140716,54345
US,20140717,53710
US,20140718,51704
US,20140719,31217
US,20140720,28155
US,20140721,47498
US,20140722,51816
US,20140723,54891
US,20140724,55651
US,20140725,50061
US,20140726,31023
US,20140727,28122
US,20140728,46913
US,20140729,51439
US,20140730,52698
US,20140731,53208
UV,20140701,24
UV,20140702,23
UV,20140703,14
UV,20140704,16
UV,20140705,14
UV,20140706,3
UV,20140707,16
UV,20140708,8
UV,20140709,26
UV,20140710,20
UV,20140711,15
UV,20140712,2
UV,20140713,12
UV,20140714,34
UV,20140715,9
UV,20140716,7
UV,20140717,12
UV,20140718,28
UV,20140719,13
UV,20140720,14
UV,20140721,13
UV,20140722,31
UV,20140723,31
UV,20140724,693
UV,20140725,686
UV,20140726,335
UV,20140727,228
UV,20140728,150
UV,20140729,101
UV,20140730,90
UV,20140731,151
UY,20140701,34
UY,20140702,13
UY,20140703,27
UY,20140704,22
UY,20140705,9
UY,20140706,71
UY,20140707,66
UY,20140708,102
UY,20140709,91
UY,20140710,80
UY,20140711,102
UY,20140712,29
UY,20140713,64
UY,20140714,14
UY,20140715,20
UY,20140716,67
UY,20140717,61
UY,20140718,57
UY,20140719,9
UY,20140720,6
UY,20140721,21
UY,20140722,36
UY,20140723,28
UY,20140724,24
UY,20140725,23
UY,20140726,44
UY,20140727,3
UY,20140728,26
UY,20140729,46
UY,20140730,25
UY,20140731,26
UZ,20140701,77
UZ,20140702,33
UZ,20140703,41
UZ,20140704,77
UZ,20140705,67
UZ,20140706,20
UZ,20140707,118
UZ,20140708,111
UZ,20140709,145
UZ,20140710,71
UZ,20140711,124
UZ,20140712,68
UZ,20140713,78
UZ,20140714,52
UZ,20140715,34
UZ,20140716,109
UZ,20140717,45
UZ,20140718,54
UZ,20140719,52
UZ,20140720,18
UZ,20140721,76
UZ,20140722,50
UZ,20140723,40
UZ,20140724,126
UZ,20140725,179
UZ,20140726,18
UZ,20140727,24
UZ,20140728,118
UZ,20140729,78
UZ,20140730,60
UZ,20140731,217
VC,20140702,2
VC,20140703,5
VC,20140706,2
VC,20140707,20
VC,20140709,3
VC,20140710,2
VC,20140711,10
VC,20140713,6
VC,20140714,6
VC,20140717,7
VC,20140718,3
VC,20140720,1
VC,20140721,14
VC,20140722,16
VC,20140723,11
VC,20140724,1
VC,20140725,9
VC,20140726,9
VC,20140728,12
VC,20140729,4
VC,20140730,3
VC,20140731,4
VE,20140701,80
VE,20140702,185
VE,20140703,109
VE,20140704,140
VE,20140705,74
VE,20140706,61
VE,20140707,209
VE,20140708,198
VE,20140709,131
VE,20140710,148
VE,20140711,231
VE,20140712,117
VE,20140713,145
VE,20140714,156
VE,20140715,174
VE,20140716,141
VE,20140717,121
VE,20140718,166
VE,20140719,115
VE,20140720,231
VE,20140721,446
VE,20140722,374
VE,20140723,532
VE,20140724,566
VE,20140725,482
VE,20140726,345
VE,20140727,321
VE,20140728,818
VE,20140729,649
VE,20140730,491
VE,20140731,484
VI,20140701,3
VI,20140704,1
VI,20140706,1
VI,20140707,4
VI,20140711,4
VI,20140714,2
VI,20140715,4
VI,20140716,8
VI,20140721,5
VI,20140722,3
VI,20140724,3
VI,20140725,5
VI,20140728,1
VI,20140729,2
VI,20140731,3
VM,20140701,412
VM,20140702,468
VM,20140703,725
VM,20140704,554
VM,20140705,311
VM,20140706,300
VM,20140707,568
VM,20140708,451
VM,20140709,499
VM,20140710,433
VM,20140711,768
VM,20140712,311
VM,20140713,291
VM,20140714,463
VM,20140715,656
VM,20140716,583
VM,20140717,522
VM,20140718,563
VM,20140719,289
VM,20140720,259
VM,20140721,565
VM,20140722,608
VM,20140723,537
VM,20140724,590
VM,20140725,713
VM,20140726,222
VM,20140727,319
VM,20140728,391
VM,20140729,451
VM,20140730,475
VM,20140731,578
VQ,20140701,27
VQ,20140702,11
VQ,20140703,26
VQ,20140704,16
VQ,20140705,19
VQ,20140707,18
VQ,20140708,30
VQ,20140709,21
VQ,20140710,28
VQ,20140711,14
VQ,20140712,3
VQ,20140713,20
VQ,20140714,16
VQ,20140715,28
VQ,20140716,11
VQ,20140717,25
VQ,20140718,32
VQ,20140719,20
VQ,20140720,6
VQ,20140721,18
VQ,20140722,9
VQ,20140723,17
VQ,20140724,13
VQ,20140725,15
VQ,20140726,7
VQ,20140727,18
VQ,20140728,29
VQ,20140729,7
VQ,20140730,10
VQ,20140731,16
VT,20140701,6
VT,20140702,51
VT,20140703,18
VT,20140704,19
VT,20140705,47
VT,20140706,31
VT,20140707,87
VT,20140708,46
VT,20140709,54
VT,20140710,24
VT,20140711,40
VT,20140712,16
VT,20140713,34
VT,20140714,34
VT,20140715,20
VT,20140716,34
VT,20140717,16
VT,20140718,19
VT,20140719,3
VT,20140720,2
VT,20140721,18
VT,20140722,21
VT,20140723,19
VT,20140724,38
VT,20140725,41
VT,20140726,12
VT,20140727,11
VT,20140728,23
VT,20140729,31
VT,20140730,23
VT,20140731,4
WA,20140701,140
WA,20140702,120
WA,20140703,110
WA,20140704,120
WA,20140705,38
WA,20140706,70
WA,20140707,154
WA,20140708,146
WA,20140709,151
WA,20140710,195
WA,20140711,153
WA,20140712,20
WA,20140713,14
WA,20140714,139
WA,20140715,138
WA,20140716,113
WA,20140717,149
WA,20140718,103
WA,20140719,16
WA,20140720,15
WA,20140721,247
WA,20140722,166
WA,20140723,146
WA,20140724,201
WA,20140725,104
WA,20140726,21
WA,20140727,32
WA,20140728,193
WA,20140729,105
WA,20140730,173
WA,20140731,152
WE,20140701,980
WE,20140702,940
WE,20140703,595
WE,20140704,532
WE,20140705,457
WE,20140706,483
WE,20140707,559
WE,20140708,407
WE,20140709,336
WE,20140710,439
WE,20140711,424
WE,20140712,290
WE,20140713,333
WE,20140714,401
WE,20140715,399
WE,20140716,406
WE,20140717,369
WE,20140718,248
WE,20140719,178
WE,20140720,218
WE,20140721,365
WE,20140722,494
WE,20140723,668
WE,20140724,666
WE,20140725,1224
WE,20140726,867
WE,20140727,447
WE,20140728,278
WE,20140729,350
WE,20140730,195
WE,20140731,260
WF,20140704,1
WI,20140701,1
WI,20140702,4
WI,20140703,8
WI,20140704,1
WI,20140705,7
WI,20140706,11
WI,20140707,12
WI,20140708,2
WI,20140709,14
WI,20140710,3
WI,20140711,9
WI,20140712,4
WI,20140713,3
WI,20140714,1
WI,20140715,1
WI,20140717,25
WI,20140718,1
WI,20140719,1
WI,20140720,1
WI,20140721,8
WI,20140723,13
WI,20140724,10
WI,20140725,3
WI,20140726,2
WI,20140727,2
WI,20140731,5
WQ,20140702,1
WQ,20140722,2
WS,20140701,25
WS,20140702,38
WS,20140703,26
WS,20140704,17
WS,20140705,5
WS,20140706,7
WS,20140707,29
WS,20140708,57
WS,20140709,37
WS,20140710,58
WS,20140711,101
WS,20140712,17
WS,20140713,31
WS,20140714,48
WS,20140715,55
WS,20140716,36
WS,20140717,33
WS,20140718,16
WS,20140719,21
WS,20140720,9
WS,20140721,31
WS,20140722,28
WS,20140723,59
WS,20140724,59
WS,20140725,47
WS,20140726,11
WS,20140727,20
WS,20140728,39
WS,20140729,80
WS,20140730,36
WS,20140731,94
WZ,20140701,52
WZ,20140702,42
WZ,20140703,28
WZ,20140704,36
WZ,20140705,69
WZ,20140706,26
WZ,20140707,45
WZ,20140708,50
WZ,20140709,41
WZ,20140710,88
WZ,20140711,44
WZ,20140712,92
WZ,20140713,32
WZ,20140714,30
WZ,20140715,120
WZ,20140716,28
WZ,20140717,148
WZ,20140718,127
WZ,20140719,94
WZ,20140720,199
WZ,20140721,109
WZ,20140722,71
WZ,20140723,34
WZ,20140724,68
WZ,20140725,108
WZ,20140726,163
WZ,20140727,47
WZ,20140728,86
WZ,20140729,72
WZ,20140730,55
WZ,20140731,111
YI,20140701,9
YI,20140702,5
YI,20140703,7
YI,20140704,1
YI,20140707,5
YI,20140709,1
YI,20140710,7
YI,20140711,3
YI,20140712,8
YI,20140715,1
YI,20140716,2
YI,20140717,2
YI,20140718,1
YI,20140719,1
YI,20140722,2
YI,20140726,1
YI,20140729,2
YI,20140731,1
YM,20140701,217
YM,20140702,234
YM,20140703,365
YM,20140704,272
YM,20140705,282
YM,20140706,364
YM,20140707,299
YM,20140708,470
YM,20140709,473
YM,20140710,361
YM,20140711,322
YM,20140712,241
YM,20140713,241
YM,20140714,189
YM,20140715,257
YM,20140716,208
YM,20140717,217
YM,20140718,135
YM,20140719,113
YM,20140720,78
YM,20140721,213
YM,20140722,266
YM,20140723,175
YM,20140724,250
YM,20140725,542
YM,20140726,217
YM,20140727,285
YM,20140728,174
YM,20140729,210
YM,20140730,148
YM,20140731,89
ZA,20140701,357
ZA,20140702,372
ZA,20140703,488
ZA,20140704,273
ZA,20140705,234
ZA,20140706,173
ZA,20140707,294
ZA,20140708,289
ZA,20140709,273
ZA,20140710,423
ZA,20140711,304
ZA,20140712,176
ZA,20140713,280
ZA,20140714,357
ZA,20140715,297
ZA,20140716,328
ZA,20140717,367
ZA,20140718,264
ZA,20140719,136
ZA,20140720,95
ZA,20140721,248
ZA,20140722,266
ZA,20140723,233
ZA,20140724,312
ZA,20140725,263
ZA,20140726,139
ZA,20140727,147
ZA,20140728,294
ZA,20140729,235
ZA,20140730,283
ZA,20140731,291
ZI,20140701,395
ZI,20140702,412
ZI,20140703,655
ZI,20140704,492
ZI,20140705,264
ZI,20140706,199
ZI,20140707,645
ZI,20140708,373
ZI,20140709,561
ZI,20140710,567
ZI,20140711,510
ZI,20140712,296
ZI,20140713,236
ZI,20140714,454
ZI,20140715,410
ZI,20140716,414
ZI,20140717,506
ZI,20140718,456
ZI,20140719,200
ZI,20140720,226
ZI,20140721,275
ZI,20140722,369
ZI,20140723,440
ZI,20140724,434
ZI,20140725,452
ZI,20140726,99
ZI,20140727,203
ZI,20140728,382
ZI,20140729,368
ZI,20140730,429
ZI,20140731,429
